ligand_id	receptor	score
06e7fb4dd821a43c	lpar1/7TD0	-10.8
06f2e360cb14791a	lpar1/7TD0	-8.2
06fc7e30bf8d971c	lpar1/7TD0	-8.3
0703bdf7f08eae61	lpar1/7TD0	-9.5
0709fc0891b60665	lpar1/7TD0	-9.3
07173992d00d095b	lpar1/7TD0	-8.1
071b1f5a562e91bc	lpar1/7TD0	-10.2
0747563320a8d401	lpar1/7TD0	-8.5
076f990333cad32c	lpar1/7TD0	-8.2
07903fbd98b23ee1	lpar1/7TD0	-8.9
07cc0dfda4aadd5d	lpar1/7TD0	-8.7
0802c1673b0c0ce0	lpar1/7TD0	-9.8
080dcbef5604c643	lpar1/7TD0	-8.8
08330a7678742140	lpar1/7TD0	-9.5
087aa0d556a089da	lpar1/7TD0	-7.4
088c60a4a46c5bb4	lpar1/7TD0	-9.6
08b6f6dfd3f502d2	lpar1/7TD0	-10.8
08b97311e0968315	lpar1/7TD0	-9.5
08cd5dddf7e32b4e	lpar1/7TD0	-10.6
08df3f0b4c559a83	lpar1/7TD0	-7.9
0923330ab83990a6	lpar1/7TD0	-9.0
092dcc8a5bca1253	lpar1/7TD0	-10.0
0967061482452fb2	lpar1/7TD0	-10.1
096cdb90474e756d	lpar1/7TD0	-8.2
09c57c24ac2349dc	lpar1/7TD0	-9.0
09d5910d3e14430a	lpar1/7TD0	-9.3
09da90212bdf0b65	lpar1/7TD0	-6.5
09de76ac63d2cf6f	lpar1/7TD0	-7.6
0a56fcf8fa8bae23	lpar1/7TD0	-9.5
0a5c3d5f743a6f56	lpar1/7TD0	-8.6
0a765c5310321cae	lpar1/7TD0	-9.0
0aacfa32fb064f2e	lpar1/7TD0	-8.4
0ab88ec51d8dd268	lpar1/7TD0	-8.4
0acaf1f299f2c7ee	lpar1/7TD0	-9.1
0aecb4c718d19798	lpar1/7TD0	-7.8
0b173fa9ee2e9e01	lpar1/7TD0	-8.8
0b19fc6fc7610685	lpar1/7TD0	-8.4
0b2b1ae614a453b0	lpar1/7TD0	-7.6
0b2b9611c7d2fbe8	lpar1/7TD0	-9.9
0b303e86851b31a9	lpar1/7TD0	-8.5
0b405e678fb2de92	lpar1/7TD0	-8.6
0b61e1cbced15f30	lpar1/7TD0	-8.2
0b692b6a0b1cf732	lpar1/7TD0	-8.5
0bad670569191d1d	lpar1/7TD0	-8.8
0bc00eb06e171d9e	lpar1/7TD0	-9.2
0bc3e446734a3f3e	lpar1/7TD0	-8.6
0be517d614d2c392	lpar1/7TD0	-9.5
0bfae503297b8069	lpar1/7TD0	-9.7
0c193127b798ef49	lpar1/7TD0	-9.0
0c246dbd8e80166e	lpar1/7TD0	-7.1
0c35802eee2ae601	lpar1/7TD0	-8.9
0c3aa3c4fffa846c	lpar1/7TD0	-8.4
0c403800c03b52b2	lpar1/7TD0	-8.9
0c4a6f357db2197b	lpar1/7TD0	-10.2
0c4bf3aae64ad049	lpar1/7TD0	-9.3
0c721dd6200f2902	lpar1/7TD0	-6.1
0c88fcc376a5f947	lpar1/7TD0	-10.0
0c9a4b520341e905	lpar1/7TD0	-9.0
0ca086fbc5b13c1f	lpar1/7TD0	-10.5
0ca2444fecd6d0e2	lpar1/7TD0	-10.4
0cde988c4afa2973	lpar1/7TD0	-8.4
0ce58e2ed33eed0f	lpar1/7TD0	-9.3
0ce9967407fdec36	lpar1/7TD0	-9.7
0d0b796b2d1cfbae	lpar1/7TD0	-9.4
0d3accf8f2caaf93	lpar1/7TD0	-10.0
0d7559000cdcb20a	lpar1/7TD0	-9.6
0db3e9a180b12eee	lpar1/7TD0	-8.7
0dc5582d2628f09b	lpar1/7TD0	-9.7
0ddbfb7afb6201ba	lpar1/7TD0	-8.0
0dfdcb798ee6998c	lpar1/7TD0	-8.6
0e0c20cda842db87	lpar1/7TD0	-9.1
0e22befc497ae825	lpar1/7TD0	-8.0
0e574f7125dfbd32	lpar1/7TD0	-8.8
0e6e3aa205416f4e	lpar1/7TD0	-9.1
0e7c3427f97fd90b	lpar1/7TD0	-9.4
0e934e797a3d1da2	lpar1/7TD0	-6.2
0eaa06b7563f4446	lpar1/7TD0	-6.9
0eba136db2d914a6	lpar1/7TD0	-10.5
0ecdb8b7eab6be16	lpar1/7TD0	-8.4
0ed4dea0f01e4c65	lpar1/7TD0	-9.2
0ef3ef03bc2d9a3e	lpar1/7TD0	-10.2
0f02b5c525e20d9a	lpar1/7TD0	-8.9
0f09cf6fb7dd256f	lpar1/7TD0	-10.3
0f2e5cfe558d58ab	lpar1/7TD0	-9.4
0f37ab32590c61c7	lpar1/7TD0	-9.8
0f58f0bb5b3043ef	lpar1/7TD0	-9.3
0fa023a2e129b145	lpar1/7TD0	-7.1
0fa04c8a1a5cb22c	lpar1/7TD0	-9.9
0fb40b1abea42091	lpar1/7TD0	-8.5
0fb9d9150e961697	lpar1/7TD0	-8.1
0fd79c8631019cca	lpar1/7TD0	-7.8
0fe02663c84be131	lpar1/7TD0	-10.4
1001a9f25585d165	lpar1/7TD0	-10.5
100a08914a8ad0cd	lpar1/7TD0	-9.2
100fbfb97c3422c3	lpar1/7TD0	-9.5
101fb435d4cb0280	lpar1/7TD0	-9.4
102ce9709a8a78ed	lpar1/7TD0	-7.6
108498df170c46d5	lpar1/7TD0	-8.0
10875c3cae7c532c	lpar1/7TD0	-5.7
108852f272f4ea5f	lpar1/7TD0	-8.1
10922299568891ec	lpar1/7TD0	-8.0
10e9801889d4d727	lpar1/7TD0	-9.5
10fb50773e8e71fd	lpar1/7TD0	-7.1
111726e833fdbd7e	lpar1/7TD0	-8.6
111d4936935b66dc	lpar1/7TD0	-8.9
114d427be491fdcd	lpar1/7TD0	-8.3
11500e0cff1ba41c	lpar1/7TD0	-7.7
119c668b7641e555	lpar1/7TD0	-8.5
11bf4180809f2fdd	lpar1/7TD0	-10.0
11c38d4da8cbec5b	lpar1/7TD0	-8.1
11cbe3c941d61989	lpar1/7TD0	-9.3
1246bcd1f0644d66	lpar1/7TD0	-1.9
1294107a4371d739	lpar1/7TD0	-8.8
12b1c2e6b20e3c1b	lpar1/7TD0	-9.6
12b1d5f88dcc48b2	lpar1/7TD0	-9.9
12b9c67a2607105d	lpar1/7TD0	-8.0
12bc0626435b73cf	lpar1/7TD0	-9.5
12c57127aa522960	lpar1/7TD0	-8.7
12dae7a6e8f781b4	lpar1/7TD0	-9.5
12fdcb20a66b3b63	lpar1/7TD0	-8.7
132bc70364b9e013	lpar1/7TD0	-8.7
133e5664b8caeabe	lpar1/7TD0	-10.0
133f4cbde8c91539	lpar1/7TD0	-10.1
135297fea952bc21	lpar1/7TD0	-8.1
135452694650a999	lpar1/7TD0	-9.8
1357ec7195885417	lpar1/7TD0	-9.1
135a1d821d6b8765	lpar1/7TD0	-10.6
135f9ba94a90a19e	lpar1/7TD0	-9.4
136637e83922cbba	lpar1/7TD0	-9.5
136ec59b0bc1ea45	lpar1/7TD0	-6.4
138263012178a310	lpar1/7TD0	-10.4
13a88b0822c9fe97	lpar1/7TD0	-8.9
13a9fcc85a18af49	lpar1/7TD0	-8.9
13c89cb3469514ac	lpar1/7TD0	-8.2
13d1a231ca87c9dd	lpar1/7TD0	-8.3
13e5798689b71db9	lpar1/7TD0	-6.8
13fe0024173edc8a	lpar1/7TD0	-9.3
1425c277c0d9f796	lpar1/7TD0	-9.6
148d390bfb9e2541	lpar1/7TD0	-8.7
14a3117bef3d7a25	lpar1/7TD0	-10.4
14aef624e38d1321	lpar1/7TD0	-9.5
14b7757f93229383	lpar1/7TD0	-8.0
14cde99deb9a7b94	lpar1/7TD0	-9.0
14d2cbf4c9bf862f	lpar1/7TD0	-7.4
14d9bd4ae643ce16	lpar1/7TD0	-8.6
14dd101134db137f	lpar1/7TD0	-8.4
150d4971daed7472	lpar1/7TD0	-10.2
15197c291eb832c3	lpar1/7TD0	-5.7
1521f85c90bd47a3	lpar1/7TD0	-10.4
15335f0f4dcd3042	lpar1/7TD0	-8.4
154009a50836265a	lpar1/7TD0	-7.1
154f7bb17b95c7fb	lpar1/7TD0	-8.9
1557cba338d42896	lpar1/7TD0	-9.6
15767a7834bf47e7	lpar1/7TD0	-8.8
1578405648df6d02	lpar1/7TD0	-8.9
15906a7b6fc87c72	lpar1/7TD0	-9.6
15a28ab0948b956f	lpar1/7TD0	-8.4
161ce1dbbac42ea7	lpar1/7TD0	-9.1
161d8bde98f6cef0	lpar1/7TD0	-9.7
1630d64d7218ecf1	lpar1/7TD0	-8.2
16846fbe6022ca09	lpar1/7TD0	-10.0
16927b57a52ff3e1	lpar1/7TD0	-10.1
16972bcbf2b8193d	lpar1/7TD0	-9.7
16ace1ffbba1df45	lpar1/7TD0	-9.0
16ace5506ef99c14	lpar1/7TD0	-5.6
16cbdd62946a2d0b	lpar1/7TD0	-9.9
16ceb582e94f86ea	lpar1/7TD0	-8.5
16dd98bac1e2ae50	lpar1/7TD0	-8.5
16e56b7e49766d7f	lpar1/7TD0	-7.7
16f002432f7dd3ee	lpar1/7TD0	-8.8
16fff7aeedd07a1a	lpar1/7TD0	-10.4
1702db520ac29beb	lpar1/7TD0	-9.2
170562ac653204c3	lpar1/7TD0	-9.3
170a70493dd6f29e	lpar1/7TD0	-6.9
1712d7e0bd9377d2	lpar1/7TD0	-8.7
171e7a9b45fdd49e	lpar1/7TD0	-7.7
171ec7f095e14258	lpar1/7TD0	-8.0
17296dde0c779dff	lpar1/7TD0	-5.4
173c4f27b4b01efd	lpar1/7TD0	-9.0
173dd70c2e77a7f2	lpar1/7TD0	-10.2
174432a634e4734c	lpar1/7TD0	-8.4
1773d6722dbe7e96	lpar1/7TD0	-9.4
17743ca31bcd2393	lpar1/7TD0	-9.7
177d2d74c3eaf59e	lpar1/7TD0	-9.8
179fd95cee588959	lpar1/7TD0	-10.5
17c108c9cd1f1da8	lpar1/7TD0	-8.9
17d93361cb80328a	lpar1/7TD0	-8.8
17e460141ca2dd64	lpar1/7TD0	-8.4
17e5d9ebb737b8db	lpar1/7TD0	-9.2
17ea424f255aae08	lpar1/7TD0	-8.7
17f6e8888f8b7f6e	lpar1/7TD0	-8.5
185b8834531436a1	lpar1/7TD0	-8.9
187f1a1e7e4a1acc	lpar1/7TD0	-9.7
18c940db8ee57850	lpar1/7TD0	-6.7
18cfac2fe4901307	lpar1/7TD0	-9.5
18d8e4114ad73318	lpar1/7TD0	-6.2
18eaf3582315f0ee	lpar1/7TD0	-6.8
18f1554adbd5b1c7	lpar1/7TD0	-11.0
18fc07791ef17907	lpar1/7TD0	-9.9
19115a98bef6827b	lpar1/7TD0	-6.9
19138e4dcfff79aa	lpar1/7TD0	-9.8
192b84de0d3753a3	lpar1/7TD0	-9.0
1942902ff5bd547d	lpar1/7TD0	-7.9
1946f73322860b41	lpar1/7TD0	-9.6
196905f55e36134e	lpar1/7TD0	-9.6
19763641dfafcc47	lpar1/7TD0	-9.0
197adc8ab9166a15	lpar1/7TD0	-9.2
198dddb726030851	lpar1/7TD0	-7.9
199342608b93d92a	lpar1/7TD0	-9.8
19aba25560f8559a	lpar1/7TD0	-10.3
19ba41384de113e4	lpar1/7TD0	-8.1
19d14649eaaa9c27	lpar1/7TD0	-8.2
1a10a28ba7d644c1	lpar1/7TD0	-9.2
1a1aa950e6b22cef	lpar1/7TD0	-8.1
1a42470573e7472b	lpar1/7TD0	-7.2
1a75e53ee0d3e9f6	lpar1/7TD0	-9.2
1a7b8a41407998b6	lpar1/7TD0	-8.9
1a978a42dcddbfb7	lpar1/7TD0	-9.5
1aadf57143600b7f	lpar1/7TD0	-7.9
1ab8be7796c9f86d	lpar1/7TD0	-9.3
1ac05fc3e5c91eee	lpar1/7TD0	-9.5
1ac37cd7db29fb4d	lpar1/7TD0	-9.7
1adef53568fb6509	lpar1/7TD0	-9.1
1ae2c3f05ef7bdfd	lpar1/7TD0	-8.2
1afcf25da8062e85	lpar1/7TD0	-8.4
1b1fb2ddfb95a4b3	lpar1/7TD0	-10.2
1b5f3a82a521004b	lpar1/7TD0	-6.8
1b93ff81086d85bb	lpar1/7TD0	-9.2
1ba9f8865bd3ac38	lpar1/7TD0	-8.9
1bb2e4a0898384d7	lpar1/7TD0	-7.5
1bfdd8dfc9a31c6c	lpar1/7TD0	-9.5
1c29808a2dcb6ceb	lpar1/7TD0	-10.5
1c2c63bf06180133	lpar1/7TD0	-9.1
1c3461d6a967e629	lpar1/7TD0	-9.0
1c4ed0750539d56d	lpar1/7TD0	-9.2
1c6ca4ddca06c900	lpar1/7TD0	-8.9
1cb9465d8042d515	lpar1/7TD0	-1.4
1ce5b68e3c155af1	lpar1/7TD0	-7.9
1cf1d251b4f4a9e0	lpar1/7TD0	-9.4
1cf45d5f5a821791	lpar1/7TD0	-9.0
1d13ee17752badc4	lpar1/7TD0	-8.0
1d19d5b54d75f907	lpar1/7TD0	-8.3
1d1fc27e6a071ce7	lpar1/7TD0	-8.8
1d24203927d54fdc	lpar1/7TD0	-8.2
1d29399d9ca2089c	lpar1/7TD0	-6.6
1d3586743ea6e01c	lpar1/7TD0	-8.8
1d36c2e298c1c7a9	lpar1/7TD0	-8.8
1d3acbe0944cc2ff	lpar1/7TD0	-10.5
1d470df7e749feff	lpar1/7TD0	-9.2
1d55f759c67a68b9	lpar1/7TD0	-10.6
1d9450415819dead	lpar1/7TD0	-10.3
1de292c7acf521bb	lpar1/7TD0	-9.7
1de42ec28b8b0a03	lpar1/7TD0	-8.9
1de69c5df66d1e9a	lpar1/7TD0	-6.9
1e4ff836200595a2	lpar1/7TD0	-9.3
1e5ef06345360817	lpar1/7TD0	-8.4
1e8bc4e229b12d33	lpar1/7TD0	-8.2
1eb3036796188c87	lpar1/7TD0	-9.6
1ec329c0b61fc0c0	lpar1/7TD0	-9.6
1eca85c17475e4ef	lpar1/7TD0	-9.0
1ee0974fb4922b77	lpar1/7TD0	-8.8
1ef1aa1dc82cd274	lpar1/7TD0	-9.1
1f5f14ad4f2bcefb	lpar1/7TD0	-9.6
1f7b955797355eb0	lpar1/7TD0	-8.4
1f810c7145de5c00	lpar1/7TD0	-9.1
1f87e0d6d7508c21	lpar1/7TD0	-8.5
1fac15cc708866da	lpar1/7TD0	-10.0
1fe7a35268a0ae38	lpar1/7TD0	-8.8
20289a3fbce76340	lpar1/7TD0	-7.9
20382913a24bf271	lpar1/7TD0	-9.2
203d5b6b743f3c4d	lpar1/7TD0	-7.8
2042ec4de4ca4bcf	lpar1/7TD0	-11.4
2075281170ccd264	lpar1/7TD0	-8.9
2097331630132520	lpar1/7TD0	-9.0
20a8f9378967252b	lpar1/7TD0	-6.8
20ffe1de01ee9ccd	lpar1/7TD0	-9.2
211a1180479bde27	lpar1/7TD0	-8.9
21280c79611fbe8f	lpar1/7TD0	-8.3
2129e4e26af56297	lpar1/7TD0	-9.2
2165b4442d1afa97	lpar1/7TD0	-8.2
2175fe01b63d3c1d	lpar1/7TD0	-9.4
21a7efdc34939b1a	lpar1/7TD0	-8.2
2206dea3c3f32cd0	lpar1/7TD0	-9.6
222de3fb2a065161	lpar1/7TD0	-9.6
224a98a56a4129ec	lpar1/7TD0	-11.2
229844b9370cf141	lpar1/7TD0	-9.0
22c25ebd10c5f314	lpar1/7TD0	-10.7
22d1186b23408ebb	lpar1/7TD0	-5.9
22e89cd7eb2c1479	lpar1/7TD0	-8.0
2303e9d72a6bebb5	lpar1/7TD0	-7.8
233b1a262a1139b8	lpar1/7TD0	-11.2
237685002f932d25	lpar1/7TD0	-6.7
237c45daeadbd57c	lpar1/7TD0	-8.8
23a8fbceb7c8e631	lpar1/7TD0	-9.6
23abe860144565dc	lpar1/7TD0	-8.7
23ae24421a68ae3f	lpar1/7TD0	-8.7
23d53931ea94bd23	lpar1/7TD0	-8.5
23e0449c75e23e75	lpar1/7TD0	-7.6
23eb2f557f815255	lpar1/7TD0	-8.8
23edd1bb23024f1a	lpar1/7TD0	-8.1
23f0cffbc377b00d	lpar1/7TD0	-9.2
23fbb7066b11bf31	lpar1/7TD0	-9.6
24441dd2e562761d	lpar1/7TD0	-8.9
245800612bb15d86	lpar1/7TD0	-7.9
24b547591244dbe8	lpar1/7TD0	-9.8
24df781313e57c8c	lpar1/7TD0	-8.9
24e651a318e3f50a	lpar1/7TD0	-8.7
2532d83fa2f5a3ba	lpar1/7TD0	-9.3
25393244c8c9adb0	lpar1/7TD0	-9.4
2566a2827957b5c7	lpar1/7TD0	-8.7
256995cfb291da45	lpar1/7TD0	-9.1
258310bbf42c44a1	lpar1/7TD0	-10.5
2597424dd3442d8d	lpar1/7TD0	-9.3
25a6a7beb9ae528b	lpar1/7TD0	-10.8
25b2dd303ba8d3cd	lpar1/7TD0	-10.2
25c0f7eb0a00f3f5	lpar1/7TD0	-8.1
25dbdedb5eacc45e	lpar1/7TD0	-9.8
25dd669819102873	lpar1/7TD0	-9.5
25ec1150aaed84cb	lpar1/7TD0	-8.6
26092da39b95a575	lpar1/7TD0	-9.1
260ee75579a33ab0	lpar1/7TD0	-7.0
262e1d4c343475ca	lpar1/7TD0	-9.0
26485e5ce2c400d4	lpar1/7TD0	-9.6
265aa55f565a7ef9	lpar1/7TD0	-9.3
2679d99f1f8c7236	lpar1/7TD0	-9.5
26c0dde4e647864d	lpar1/7TD0	-8.5
26c32e170c6be559	lpar1/7TD0	-9.1
26d42b22e95cdd4a	lpar1/7TD0	-10.0
26dbab81cedd8e2c	lpar1/7TD0	-9.0
27080eaa598c6772	lpar1/7TD0	-8.8
2728bfc3b0dd01de	lpar1/7TD0	-8.4
273c919340ad2e11	lpar1/7TD0	-8.8
2745f950e70d807b	lpar1/7TD0	-9.6
274a58f9c798eb5d	lpar1/7TD0	-9.6
274ca6038fa36343	lpar1/7TD0	-8.9
2779d5efae3a9ec3	lpar1/7TD0	-7.5
27964d3b06311f6a	lpar1/7TD0	-9.3
27c1518cffd9af28	lpar1/7TD0	-8.0
27c754898af728b1	lpar1/7TD0	-9.4
27de50d5f526b342	lpar1/7TD0	-10.0
27ecb8cf46058453	lpar1/7TD0	-8.3
2800d794e09621f5	lpar1/7TD0	-7.6
28317648ee131eb5	lpar1/7TD0	-9.8
28577faef47bbeb5	lpar1/7TD0	-8.0
287e78a372b396c9	lpar1/7TD0	-7.9
28991964f4ab175d	lpar1/7TD0	-8.6
28b55418157e90ef	lpar1/7TD0	-8.9
28c4f8bdd1155eec	lpar1/7TD0	-10.1
28d4ade60319b826	lpar1/7TD0	-7.8
28ee90f114b25cf1	lpar1/7TD0	-8.2
29357bdb77c9659e	lpar1/7TD0	-9.0
2941fc943c772fda	lpar1/7TD0	-8.1
2943244b74ef5d24	lpar1/7TD0	-7.3
296c80b9521133f7	lpar1/7TD0	-11.2
29a9d57a3ff255e1	lpar1/7TD0	-8.7
29b6286dfbaa8844	lpar1/7TD0	-8.4
29c3e645f3309046	lpar1/7TD0	-8.9
29d7169d5fa54f18	lpar1/7TD0	-9.1
29dc609b50854f6e	lpar1/7TD0	-9.0
29efc35a8859a719	lpar1/7TD0	-8.2
29f5023ac9367eab	lpar1/7TD0	-8.9
29fb94067a2435a3	lpar1/7TD0	-8.0
2a035674a51096e3	lpar1/7TD0	-8.3
2a56203e04809871	lpar1/7TD0	-9.9
2a693da5f7f22c62	lpar1/7TD0	-7.9
2a7733bf3a165861	lpar1/7TD0	-8.8
2aa675fb76d19b2d	lpar1/7TD0	-9.8
2aa6c6c50b10f825	lpar1/7TD0	-5.4
2ac73a304c72c589	lpar1/7TD0	-9.7
2af139a4826826f0	lpar1/7TD0	-7.7
2afc564a27579399	lpar1/7TD0	-7.3
2b0242256dd2bb1a	lpar1/7TD0	-8.5
2b0a3d9e1af4bcbc	lpar1/7TD0	-8.4
2b1a7cf64e2cbf78	lpar1/7TD0	-7.8
2b1c8d6884edda3e	lpar1/7TD0	-8.8
2b291d3de4a7c44c	lpar1/7TD0	-8.6
2b353a49de93e32b	lpar1/7TD0	-9.2
2b3ebca6c5da395d	lpar1/7TD0	-9.6
2b5d35071686ea01	lpar1/7TD0	-9.1
2b7f2030e3ada9f6	lpar1/7TD0	-8.6
2b859caca0a3c651	lpar1/7TD0	-7.7
2b8b85825f24ad7d	lpar1/7TD0	-8.3
2b8ef956801e6ffd	lpar1/7TD0	-10.3
2b92bda39c252600	lpar1/7TD0	-8.9
2b993413fd753dd8	lpar1/7TD0	-8.4
2ba14c4498425048	lpar1/7TD0	-8.3
2ba5df0d8894f121	lpar1/7TD0	-9.4
2bb02a9a1c41f1d6	lpar1/7TD0	-9.7
2bb2b6c7e8da0d85	lpar1/7TD0	-8.9
2be23610c6d8d54b	lpar1/7TD0	-9.8
2c316fefd6d8ac44	lpar1/7TD0	-9.7
2c837719f95fb9f3	lpar1/7TD0	-8.6
2c84935dea7d48f2	lpar1/7TD0	-8.2
2c90557854a835d4	lpar1/7TD0	-8.6
2cac693403d5852f	lpar1/7TD0	-9.2
2cc3bbc6fd4ff910	lpar1/7TD0	-10.0
2cca3943236d5840	lpar1/7TD0	-9.6
2ce8f1f48334e457	lpar1/7TD0	-8.0
2cf0ad42f234544d	lpar1/7TD0	-6.3
2cf793a4b75a3937	lpar1/7TD0	-8.7
2cfdd198aa284462	lpar1/7TD0	-6.2
2d1b545ee4022603	lpar1/7TD0	-5.4
2d1c316690556e82	lpar1/7TD0	-7.0
2d1d0e146835ef31	lpar1/7TD0	-9.9
2d2fe54daf941c17	lpar1/7TD0	-10.2
2d55c15ca9f23cf3	lpar1/7TD0	-8.9
2d606a69d92c7f22	lpar1/7TD0	-7.9
2d80c2d105c629ae	lpar1/7TD0	-9.5
2d8a03bf880fe890	lpar1/7TD0	-8.2
2db4457f3a6eba3c	lpar1/7TD0	-4.8
2ded2f25f465247f	lpar1/7TD0	-9.6
2e132d045cea5baf	lpar1/7TD0	-8.6
2e38e0abdd5d175a	lpar1/7TD0	-9.3
2e94bd846b73bc25	lpar1/7TD0	-9.0
2eada0d1c410b288	lpar1/7TD0	-9.0
2ec415b954fcb137	lpar1/7TD0	-8.3
2ef95ced1da8e234	lpar1/7TD0	-10.5
2f159cf153c76919	lpar1/7TD0	-8.8
2f19b98d7f6d0e23	lpar1/7TD0	-8.5
2f35af693ad6f052	lpar1/7TD0	-9.1
2f5f81d8b5443241	lpar1/7TD0	-8.2
2f765c3305216845	lpar1/7TD0	-10.3
2f92a0ecc0f5b815	lpar1/7TD0	-5.3
2fbf2b247ac4a20b	lpar1/7TD0	-9.6
2fc5fd3a5f2b792b	lpar1/7TD0	-10.0
2fc7c197456c8a22	lpar1/7TD0	-6.2
2fce4956c47811ed	lpar1/7TD0	-8.9
2fd02a9e914655b2	lpar1/7TD0	-9.6
2ff1610dd2a53235	lpar1/7TD0	-10.2
3014779b1081a502	lpar1/7TD0	-8.4
301d3d00ef0dbaa3	lpar1/7TD0	-8.8
302dc814cf9b9b21	lpar1/7TD0	-8.3
30347e4456abbb0b	lpar1/7TD0	-9.1
303fe5fe86f0f824	lpar1/7TD0	-8.9
30550f96da81d2f5	lpar1/7TD0	-9.2
30862060b1f74f3f	lpar1/7TD0	-9.3
3096d21d0df17be6	lpar1/7TD0	-7.7
30a54cdee3f1c425	lpar1/7TD0	-8.5
30aa956ac9f60e6d	lpar1/7TD0	-10.8
30ab37d64e4f4b77	lpar1/7TD0	-8.2
30bb877769a4d6d4	lpar1/7TD0	-8.1
30bb9e681f08fe72	lpar1/7TD0	-9.8
30da5fcc2907e196	lpar1/7TD0	-10.4
31193246ed1f1b47	lpar1/7TD0	-9.9
313abc35e0fe7523	lpar1/7TD0	-8.9
31402b9f9f9335e8	lpar1/7TD0	-5.3
3168cc09852e88be	lpar1/7TD0	-9.7
31885376596e5fca	lpar1/7TD0	-4.5
318fb8280a622914	lpar1/7TD0	-10.7
3192f94a64279164	lpar1/7TD0	-10.0
31d6351a82a3fbbe	lpar1/7TD0	-9.2
31eacb431f246536	lpar1/7TD0	-7.6
32095fb5e6a5d83f	lpar1/7TD0	-10.6
32307c89ae3d7d41	lpar1/7TD0	-9.2
323a09865731b3e4	lpar1/7TD0	-9.7
32c588203f68f047	lpar1/7TD0	-6.4
3324cccec1474fb7	lpar1/7TD0	-9.5
334ec18e11d610dd	lpar1/7TD0	-8.9
337562b86dcd3c45	lpar1/7TD0	-9.3
3376b8ac6a2b244f	lpar1/7TD0	-10.2
3392af5576dfe506	lpar1/7TD0	-9.6
339a18953c16b85d	lpar1/7TD0	-7.9
33a1f23e783df9f9	lpar1/7TD0	-9.0
33cc6453669f3df3	lpar1/7TD0	-8.6
33ced5e46876dffd	lpar1/7TD0	-9.3
33d6dd9f0f41d62e	lpar1/7TD0	-7.7
33dde08043d3191d	lpar1/7TD0	-7.4
33fede5ff69fd0d3	lpar1/7TD0	-10.5
33ff391aec610b5f	lpar1/7TD0	-9.3
3421bac59f4b12c2	lpar1/7TD0	-9.7
342379e60fe6f887	lpar1/7TD0	-10.1
34408e8b6f914950	lpar1/7TD0	-8.8
34a4ba15385e7490	lpar1/7TD0	-8.7
34a9d30b449e1711	lpar1/7TD0	-9.6
34b278c026598198	lpar1/7TD0	-7.9
34e10c692232f8e8	lpar1/7TD0	-9.7
34e2948ac997e010	lpar1/7TD0	-10.0
34e6d7f83387a54a	lpar1/7TD0	-8.6
351e84bc8a90de3e	lpar1/7TD0	-8.9
353f015de173efd7	lpar1/7TD0	-8.3
35414522d5cbc238	lpar1/7TD0	-7.3
354274cd820883c7	lpar1/7TD0	-9.1
354b6bab3595d6bd	lpar1/7TD0	-9.7
354f5392e93770e3	lpar1/7TD0	-9.3
35566c14c227cd69	lpar1/7TD0	-7.8
35a320a3157c7ca7	lpar1/7TD0	-6.7
35ad8c8ed4f53af0	lpar1/7TD0	-9.8
35b890a039fe2ccd	lpar1/7TD0	-9.0
35c8637afc989df5	lpar1/7TD0	-9.8
364a2a3a1b4d1bf1	lpar1/7TD0	-9.3
364b6b2faf3e4665	lpar1/7TD0	-8.6
3670ccc9b8aa3402	lpar1/7TD0	-9.8
368302c3c58484f1	lpar1/7TD0	-9.7
36862ac0d621fb7f	lpar1/7TD0	-9.8
368e5bda7c2b18ed	lpar1/7TD0	-7.8
36981d1463e93ad9	lpar1/7TD0	-7.6
36ae11dce3059d27	lpar1/7TD0	-10.0
36b16067642227e4	lpar1/7TD0	-10.9
370426ef429dc82b	lpar1/7TD0	-10.6
3720aa872f0f3e36	lpar1/7TD0	-8.8
3742b34ce69faf78	lpar1/7TD0	-10.0
3751fdf8053e3e3c	lpar1/7TD0	-8.9
3759d698a069ae99	lpar1/7TD0	-8.0
375d4d857efed3f4	lpar1/7TD0	-8.3
37666d26303856b9	lpar1/7TD0	-9.6
378c176a069fbfcb	lpar1/7TD0	-9.0
37f09bb6eee05530	lpar1/7TD0	-8.6
3862d245e30b3176	lpar1/7TD0	-8.4
386b500854b51bea	lpar1/7TD0	-9.1
387265376db3eefc	lpar1/7TD0	-8.8
3889adad24ea3d4d	lpar1/7TD0	-7.8
389ada08a63b8d13	lpar1/7TD0	-8.9
389d87cb40071233	lpar1/7TD0	-7.7
38a60f659b18ef10	lpar1/7TD0	-8.6
39108f80dd9341f5	lpar1/7TD0	-8.9
3920d85a7b3cfd62	lpar1/7TD0	-6.4
39274e89b4596cc0	lpar1/7TD0	-6.8
3946fb6ce4138020	lpar1/7TD0	-7.9
396dd917355c3ad2	lpar1/7TD0	-7.8
3974c51333ae5ad0	lpar1/7TD0	-10.1
3996c1ba8e6a6528	lpar1/7TD0	-10.3
39b9646a40eb2515	lpar1/7TD0	-9.1
39d44bd1aaecc5ca	lpar1/7TD0	-10.7
39f21c51452f1010	lpar1/7TD0	-8.7
39f6d9f6660ad14d	lpar1/7TD0	-9.0
3a48b55feccfe905	lpar1/7TD0	-3.2
3a4bad0c509f4cc1	lpar1/7TD0	-9.5
